PrintedDate,ItemCode,Description,Price,Cost,Quantity
2019-02-12 17:22:45,00321,Suren Jumbo navy,130000.0,94000.0,0.0
2019-02-12 17:22:45,00322,Suren Jumbo maroon,130000.0,94000.0,0.0
2019-02-12 17:22:45,00323,Suren Jumbo coksu,130000.0,94000.0,0.0
2019-02-12 17:22:45,00324,Suren Jumbo dusty pink,130000.0,94000.0,0.0
2019-02-12 17:22:45,00325,Classic Long Dress KK19 L,90000.0,60000.0,0.0
2019-02-12 17:22:45,00326,Classic Long Dress KK20 L,90000.0,60000.0,0.0
2019-02-12 17:22:45,00327,Classic Long Dress KK21 M,90000.0,60000.0,0.0
2019-02-12 17:22:45,00331,Classic Long Dress KK21 L,90000.0,60000.0,0.0
2019-02-12 17:22:45,00332,Classic Long Dress KK21 XL,90000.0,60000.0,0.0
2019-02-12 17:22:45,00333,Classic Long Dress KK22 M,90000.0,60000.0,0.0
2019-02-12 17:22:45,00334,Classic Long Dress KK22 L,90000.0,60000.0,0.0
2019-02-12 17:22:45,00335,Classic Long Dress KK22 XL,90000.0,60000.0,0.0
2019-02-12 17:22:45,00336,Classic Long Dress KK23 M,90000.0,60000.0,0.0
2019-02-12 17:22:45,00337,Classic Long Dress KK23 L,90000.0,60000.0,0.0
2019-02-12 17:22:45,00338,Classic Long Dress KK23 XL,90000.0,60000.0,0.0
2019-02-12 17:22:45,00339,Classic Long Dress KK24 M,90000.0,60000.0,0.0
2019-02-12 17:22:45,00340,Classic Long Dress KK24 L,90000.0,60000.0,0.0
2019-02-12 17:22:45,00341,Classic Long Dress KK24 XL,90000.0,60000.0,0.0
2019-02-12 17:22:45,00342,Classic Long Dress KK25 M,90000.0,60000.0,0.0
2019-02-12 17:22:45,00343,Classic Long Dress KK25 L,90000.0,60000.0,0.0
2019-02-12 17:22:45,00344,Classic Long Dress KK25 XL,90000.0,60000.0,0.0
2019-02-12 17:22:45,00345,Astrapia Dress purple M,259000.0,186000.0,0.0
2019-02-12 17:22:45,00346,Astrapia Dress purple JMB,259000.0,186000.0,0.0
2019-02-12 17:22:45,00347,Astrapia Dress green wood L,259000.0,186000.0,0.0
2019-02-12 17:22:45,00348,Astrapia Dress green wood M,259000.0,186000.0,0.0
2019-02-12 17:22:45,00349,Astrapia Dress teracota L,259000.0,186000.0,0.0
2019-02-12 17:22:45,00350,Astrapia Dress red chilli XL,259000.0,186000.0,0.0
2019-02-12 17:22:45,00351,Basic Dress Supernova hitos M,80000.0,50000.0,0.0
2019-02-12 17:22:45,00352,Basic Dress Supernova hitos L,80000.0,50000.0,0.0
2019-02-12 17:22:45,00353,Basic Dress Supernova hitos XL,80000.0,50000.0,0.0
2019-02-12 17:22:45,00354,Basic Dress Supernova coklat M,80000.0,50000.0,0.0
2019-02-12 17:22:45,00355,Basic Dress Supernova coklat L,80000.0,50000.0,0.0
2019-02-12 17:22:45,00356,Basic Dress Supernova coklat XL,80000.0,50000.0,0.0
2019-02-12 17:22:45,00357,Basic Dress Supernova ungtu M,80000.0,50000.0,0.0
2019-02-12 17:22:45,00358,Basic Dress Supernova ungtu L,80000.0,50000.0,0.0
2019-02-12 17:22:45,00359,Basic Dress Supernova ungtu XL,80000.0,50000.0,0.0
2019-02-12 17:22:45,00360,Basic Dress Supernova abu M,80000.0,50000.0,0.0
2019-02-12 17:22:45,00361,Basic Dress Supernova abu L,80000.0,50000.0,0.0
2019-02-12 17:22:45,00362,Basic Dress Supernova abu XL,80000.0,50000.0,0.0
2019-02-12 17:22:45,00363,Basic Dress Supernova coksu M,80000.0,50000.0,0.0
2019-02-12 17:22:45,00364,Basic Dress Supernova coksu L,80000.0,50000.0,0.0
2019-02-12 17:22:45,00365,Basic Dress Supernova coksu XL,80000.0,50000.0,0.0
2019-02-12 17:22:45,00366,Basic Dress Supernova ungu M,80000.0,50000.0,0.0
2019-02-12 17:22:45,00367,Basic Dress Supernova ungu L,80000.0,50000.0,0.0
2019-02-12 17:22:45,00368,Basic Dress Supernova ungu XL,80000.0,0.0,0.0
2019-02-12 17:22:45,00369,Fathiya Set gamis hitam M,185000.0,134000.0,0.0
2019-02-12 17:22:45,00370,Fathiya Set gamis hitam L,185000.0,134000.0,0.0
2019-02-12 17:22:45,00371,Fathiya Set gamis hitam XL,185000.0,0.0,0.0
2019-02-12 17:22:45,00372,Fathiya Set gamis lavender M,185000.0,134000.0,0.0
2019-02-12 17:22:45,00373,Fathiya Set gamis lavender L,185000.0,134000.0,0.0
2019-02-12 17:22:45,00374,Fathiya Set gamis lavender XL,185000.0,134000.0,0.0
2019-02-12 17:22:45,00375,Fathiya Set gamis pink M,185000.0,134000.0,0.0
2019-02-12 17:22:45,00376,Fathiya Set gamis pink L,185000.0,134000.0,0.0
2019-02-12 17:22:45,00377,Fathiya Set gamis pink XL,185000.0,134000.0,0.0
2019-02-12 17:22:45,00378,Arumi M hitam,55000.0,37000.0,0.0
2019-02-12 17:22:45,00379,Arumi M abu,55000.0,37000.0,0.0
2019-02-12 17:22:45,00380,Arumi M biru tua,55000.0,37000.0,0.0
2019-02-12 17:22:45,00381,Arumi M dongker,55000.0,37000.0,0.0
2019-02-12 17:22:45,00382,Arumi M hijau army,55000.0,37000.0,-1.0
2019-02-12 17:22:45,00383,Arumi M hijau tosca,55000.0,37000.0,0.0
2019-02-12 17:22:45,00384,Arumi M maroon,55000.0,37000.0,0.0
2019-02-12 17:22:45,00385,Arumi M pink muda,55000.0,37000.0,0.0
2019-02-12 17:22:45,00386,Arumi M putih,55000.0,37000.0,0.0
2019-02-12 17:22:45,00387,Arumi M ungu magenta,55000.0,37000.0,0.0
2019-02-12 17:22:45,00388,Mukena Rayon Premium MP182,140000.0,95000.0,0.0
2019-02-12 17:22:45,00389,Mukena Rayon Premium MP183,140000.0,95000.0,0.0
2019-02-12 17:22:45,00390,Mukena Rayon Premium MP184,140000.0,95000.0,0.0
2019-02-12 17:22:45,00391,Mukena Rayon Premium MP185,140000.0,95000.0,0.0
2019-02-12 17:22:45,00392,Mukena Rayon Premium MP186,140000.0,95000.0,0.0
2019-02-12 17:22:45,00393,Mukena Rayon Premium dusty pink,165000.0,115000.0,0.0
2019-02-12 17:22:45,00394,Mukena Rayon Premium dusty purple,165000.0,115000.0,0.0
2019-02-12 17:22:45,00395,Mukena Rayon Premium maroon,165000.0,115000.0,0.0
2019-02-12 17:22:45,00396,Mukena Rayon Premium hijau botol,165000.0,115000.0,0.0
2019-02-12 17:22:45,00397,Mukena Rayon Premium coklat tutung,165000.0,115000.0,0.0
2019-02-12 17:22:45,00398,Mukena Zoe Super Jumbo ZS01,190000.0,135000.0,0.0
2019-02-12 17:22:45,00399,Mukena Zoe Super Jumbo ZS02,190000.0,135000.0,0.0
2019-02-12 17:22:45,00400,Mukena Zoe Super Jumbo ZS03,190000.0,135000.0,0.0
2019-02-12 17:22:45,00401,Mukena Zoe Super Jumbo ZS04,190000.0,135000.0,0.0
2019-02-12 17:22:45,00402,Mukena Zoe Super Jumbo ZS05,190000.0,135000.0,0.0
2019-02-12 17:22:45,00403,Mukena Zoe Super Jumbo ZS06,190000.0,135000.0,0.0
2019-02-12 17:22:45,00404,Mukena Zoe Super Jumbo ZS07,190000.0,135000.0,0.0
2019-02-12 17:22:45,00405,Mukena Zoe Super Jumbo ZS08,190000.0,135000.0,0.0
2019-02-12 17:22:45,00406,Mukena Zoe Super Jumbo ZS09,190000.0,135000.0,0.0
2019-02-12 17:22:45,00407,Mukena Zoe Super Jumbo ZS10,190000.0,135000.0,0.0
2019-02-12 17:22:45,00408,Syahida L abu,95000.0,62750.0,2.0
2019-02-12 17:22:45,00409,Syahida L abu tua,93000.0,61450.0,0.0
2019-02-12 17:22:45,00410,Syahida L coklat tanah,93000.0,61450.0,0.0
2019-02-12 17:22:45,00411,Syahida L coklat tua,93000.0,61450.0,0.0
2019-02-12 17:22:45,00412,Syahida L dongker,93000.0,61450.0,0.0
2019-02-12 17:22:45,00413,Syahida L dusty pink,93000.0,61450.0,0.0
2019-02-12 17:22:45,00414,Syahida L hijau army,93000.0,61450.0,0.0
2019-02-12 17:22:45,00415,Syahida L maroon,93000.0,61450.0,0.0
2019-02-12 17:22:45,00416,Syahida L ungu tua,93000.0,61450.0,0.0
2019-02-12 17:22:45,00417,Balo Umbrella broken white XL,130000.0,95000.0,0.0
2019-02-12 17:22:45,00418,Balotelli Dress Umbrella Jumbo,150000.0,115000.0,0.0
2019-02-12 17:22:45,00419,Zaskia Home Dress ungu S,97000.0,67000.0,0.0
2019-02-12 17:22:45,00420,Zaskia Home Dress ungu M,97000.0,67000.0,0.0
2019-02-12 17:22:45,00421,Zaskia Home Dress hitam S,97000.0,67000.0,0.0
2019-02-12 17:22:45,00422,Zaskia Home Dress hitam M,97000.0,67000.0,0.0
2019-02-12 17:22:45,00423,Zaskia Home Dress biru M,97000.0,67000.0,0.0
2019-02-12 17:22:45,00424,Zaskia Home Dress coksu S,97000.0,67000.0,1.0
2019-02-12 17:22:45,00425,Zaskia Home Dress coksu M,97000.0,67000.0,0.0
2019-02-12 17:22:45,00426,Zaskia Home Dress pink S,97000.0,67000.0,1.0
2019-02-12 17:22:45,00427,Zaskia Home Dress pink M,97000.0,67000.0,0.0
2019-02-12 17:22:45,00428,Khimar Brinji red chili M,149000.0,105800.0,0.0
2019-02-12 17:22:45,00429,Khimar Brinji light coral M,149000.0,105800.0,0.0
2019-02-12 17:22:45,00430,Khimar Brinji matcha M,149000.0,106000.0,0.0
2019-02-12 17:22:45,00431,Khimar Brinji coffee latte L,149000.0,105800.0,0.0
2019-02-12 17:22:45,00432,Khimar Brinji dusty purple L,149000.0,105800.0,0.0
2019-02-12 17:22:45,00433,Khimar Brinji ocean blue L,149000.0,105800.0,0.0
2019-02-12 17:22:45,00434,Khimar Brinji milo L,158000.0,121000.0,0.0
2019-02-12 17:22:45,00435,Khimar Brinji dusty blue L,149000.0,105800.0,0.0
2019-02-12 17:22:45,00436,Alifa130 dupink,59500.0,38000.0,0.0
2019-02-12 17:22:45,00437,Alifa130 dongker,59500.0,38300.0,3.0
2019-02-12 17:22:45,00438,Alifa 130 abu,57000.0,38050.0,0.0
2019-02-12 17:22:45,00439,Alifa 130 putih,57000.0,38050.0,0.0
2019-02-12 17:22:45,00440,Alifa 130 hijau tosca,57000.0,38050.0,0.0
2019-02-12 17:22:45,00441,Alifa 130 biru pastel,57000.0,38300.0,1.0
2019-02-12 17:22:45,00442,Alifa 130 hijau,57000.0,38050.0,0.0
2019-02-12 17:22:45,00443,Alifa 130 pink muda,57000.0,38050.0,0.0
2019-02-12 17:22:45,00444,Alifa 130 ungu redup,57000.0,38050.0,0.0
2019-02-12 17:22:45,00445,Alifa 150 putih,65000.0,43250.0,0.0
2019-02-12 17:22:45,00446,Alifa 130 biru muda,57000.0,38300.0,0.0
2019-02-12 17:22:45,00447,Namira abu,100000.0,66500.0,0.0
2019-02-12 17:22:45,00448,Namira biru pastel,98000.0,65000.0,0.0
2019-02-12 17:22:45,00449,Namira dusty pink,98000.0,65000.0,0.0
2019-02-12 17:22:45,00450,Namira dusty pink tua,98000.0,65000.0,-1.0
2019-02-12 17:22:45,00451,Namira hijau pastel,98000.0,65000.0,0.0
2019-02-12 17:22:45,00452,Namira hitam,100000.0,66500.0,0.0
2019-02-12 17:22:45,00453,Namira krem,98000.0,65000.0,0.0
2019-02-12 17:22:45,00454,Namira maroon,98000.0,65000.0,0.0
2019-02-12 17:22:45,00455,Namira salem tua,98000.0,65000.0,-1.0
2019-02-12 17:22:45,00456,Mukena Rayon Premium MP187,140000.0,95000.0,0.0
2019-02-12 17:22:45,00457,Mukena Rayon Premium MP188,140000.0,95000.0,0.0
2019-02-12 17:22:45,00458,Mukena Rayon Premium MP189,140000.0,95000.0,0.0
2019-02-12 17:22:45,00459,Mukena Rayon Premium MP190,140000.0,95000.0,0.0
2019-02-12 17:22:45,00460,Mukena Rayon Premium MP191,140000.0,95000.0,0.0
2019-02-12 17:22:45,00461,Mukena Zoe Super Jumbo ZS11,190000.0,135000.0,0.0
2019-02-12 17:22:45,00462,Mukena Zoe Super Jumbo ZS12,190000.0,135000.0,0.0
2019-02-12 17:22:45,00463,Mukena Zoe Super Jumbo ZS13,190000.0,135000.0,0.0
2019-02-12 17:22:45,00464,Mukena Zoe Super Jumbo ZS14,190000.0,135000.0,0.0
2019-02-12 17:22:45,00465,Mukena Zoe Super Jumbo ZS15,190000.0,135000.0,0.0
2019-02-12 17:22:45,00466,Camar Amun black xs,172000.0,123000.0,0.0
2019-02-12 17:22:45,00467,Camar Admunzen black m,172000.0,122000.0,0.0
2019-02-12 17:22:45,00468,Camar Amun black S,172000.0,122000.0,0.0
2019-02-12 17:22:45,00469,Camar Amun tosca S,172000.0,122000.0,0.0
2019-02-12 17:22:45,00470,Camar Amun darkgrey S,172000.0,123000.0,0.0
2019-02-12 17:22:45,00471,Camar Amun dustypink XS,172000.0,122000.0,0.0
2019-02-12 17:22:45,00472,Camar Admunzen dustypink L,172000.0,122000.0,0.0
2019-02-12 17:22:45,00473,Camar Admunzen dustypink M,172000.0,122000.0,0.0
2019-02-12 17:22:45,00474,Camar Admunzen coksu M,172000.0,122000.0,0.0
2019-02-12 17:22:45,00475,Camar Admunzen coksu L,172000.0,122000.0,0.0
2019-02-12 17:22:45,00476,Camar Admunzen coksu XL,172000.0,122000.0,0.0
2019-02-12 17:22:45,00477,Camar Admunzen coksu S,172000.0,122000.0,0.0
2019-02-12 17:22:45,00478,Camar Amun maroon S,172000.0,0.0,-1.0
2019-02-12 17:22:45,00479,Camar Admunzen avocado XS,172000.0,122000.0,0.0
2019-02-12 17:22:45,00480,Camar Amun coffee S,172000.0,122000.0,0.0
2019-02-12 17:22:45,00481,Camar Amun coffee L,172000.0,122000.0,0.0
2019-02-12 17:22:45,00482,Camar Admunzen salem L,172000.0,122000.0,0.0
2019-02-12 17:22:45,00483,Camar Admunzen avocado L,172000.0,122000.0,0.0
2019-02-12 17:22:45,00484,Camar Admunzen avocado XL,172000.0,122000.0,0.0
2019-02-12 17:22:45,00485,Camar Admunzen coksu JMB,172000.0,122000.0,0.0
2019-02-12 17:22:45,00486,CLD CK365 merah M,90000.0,59000.0,0.0
2019-02-12 17:22:45,00487,CLD CK365 merah L,90000.0,59000.0,0.0
2019-02-12 17:22:45,00488,CLD CK365 merah XL,90000.0,59000.0,0.0
2019-02-12 17:22:45,00489,CLD CK365 tosca M,90000.0,59000.0,0.0
2019-02-12 17:22:45,00490,CLD CK365 tosca L,90000.0,59000.0,0.0
2019-02-12 17:22:45,00491,CLD CK365 tosca XL,90000.0,59000.0,0.0
2019-02-12 17:22:45,00492,CLD CK365 ungu M,90000.0,59000.0,0.0
2019-02-12 17:22:45,00493,CLD CK365 ungu L,90000.0,59000.0,0.0
2019-02-12 17:22:45,00494,CLD CK365 ungu XL,90000.0,59000.0,0.0
2019-02-12 17:22:45,00495,CLD CK365 orange M,90000.0,59000.0,0.0
2019-02-12 17:22:45,00496,CLD CK365 orange L,90000.0,59000.0,0.0
2019-02-12 17:22:45,00497,CLD CK365 orange XL,90000.0,59000.0,0.0
2019-02-12 17:22:45,00498,Kalila abu,130000.0,86000.0,0.0
2019-02-12 17:22:45,00499,Kalila coksu,130000.0,86000.0,0.0
2019-02-12 17:22:45,00500,Kalila dongker,130000.0,85700.0,4.0
2019-02-12 17:22:45,00501,Kalila hijau,130000.0,86000.0,0.0
2019-02-12 17:22:45,00502,Kalila hitam,130000.0,85700.0,3.0
2019-02-12 17:22:45,00503,Kalila khaki,130000.0,86000.0,0.0
2019-02-12 17:22:45,00504,Kalila kuning kunyit,130000.0,86000.0,0.0
2019-02-12 17:22:45,00505,Kalila maroon,130000.0,85700.0,5.0
2019-02-12 17:22:45,00506,Alifa motif 2,70000.0,48000.0,0.0
2019-02-12 17:22:45,00507,Alifa motif 3,70000.0,48000.0,0.0
2019-02-12 17:22:45,00508,Alifa motif 4,70000.0,48000.0,0.0
2019-02-12 17:22:45,00509,Alifa motif 5,70000.0,48000.0,0.0
2019-02-12 17:22:45,00510,Alifa motif 6,70000.0,46750.0,0.0
2019-02-12 17:22:45,00511,Alifa motif 7,70000.0,48000.0,0.0
2019-02-12 17:22:45,00512,Alifa motif 8,70000.0,46750.0,0.0
2019-02-12 17:22:45,00513,Nabila 130 hitam,57000.0,38500.0,0.0
2019-02-12 17:22:45,00514,Nabila 130 coksu,57000.0,38500.0,1.0
2019-02-12 17:22:45,00515,Nabila Rawis 130 pink,55000.0,36750.0,-2.0
2019-02-12 17:22:45,00516,Nabila Rawis 150 abu,57000.0,38050.0,0.0
2019-02-12 17:22:45,00517,Nabila Rawis 150 birtos,57000.0,38050.0,2.0
2019-02-12 17:22:45,00518,Nabila Rawis 150 dark purple,57000.0,38050.0,0.0
2019-02-12 17:22:45,00519,Nabila 150 dupink,59000.0,39700.0,1.0
2019-02-12 17:22:45,00520,Nabila Rawis 150 purple,57000.0,38050.0,1.0
2019-02-12 17:22:45,00521,Khimar Brinji lavender M,149000.0,106000.0,0.0
2019-02-12 17:22:45,00522,Khimar Brinji maroon M,149000.0,106000.0,0.0
2019-02-12 17:22:45,00523,Khimar Brinji milo M,149000.0,106000.0,0.0
2019-02-12 17:22:45,00524,Khimar Brinji birel M,149000.0,106000.0,0.0
2019-02-12 17:22:45,00525,Khimar Brinji grey M,149000.0,106000.0,0.0
2019-02-12 17:22:45,00526,Khimar Brinji salem M,158000.0,121000.0,0.0
2019-02-12 17:22:45,00527,Khimar Brinji bby pink M,149000.0,106000.0,0.0
2019-02-12 17:22:45,00528,Khimar Brinji manggo M,149000.0,106000.0,1.0
2019-02-12 17:22:45,00529,Khimar Brinji dark grey M,149000.0,106000.0,0.0
2019-02-12 17:22:45,00530,Khimar Brinji black M,149000.0,106000.0,0.0
2019-02-12 17:22:45,00531,Khimar Brinji bby blue M,149000.0,106000.0,1.0
2019-02-12 17:22:45,00532,Mukena Alana maroon,185000.0,142000.0,0.0
2019-02-12 17:22:45,00533,Mukena Alana olive,185000.0,142000.0,0.0
2019-02-12 17:22:45,00534,Mukena Alana navy,185000.0,142000.0,0.0
2019-02-12 17:22:45,00535,Mukena Alana mocca,185000.0,142000.0,0.0
2019-02-12 17:22:45,00536,Mukena Alana d.pink,185000.0,142000.0,0.0
2019-02-12 17:22:45,00537,Mukena Cassandra sage,177000.0,134000.0,0.0
2019-02-12 17:22:45,00538,Mukena Cassandra lavender,177000.0,134000.0,0.0
2019-02-12 17:22:45,00539,Mukena Ivana d.pink,175000.0,132000.0,0.0
2019-02-12 17:22:45,00540,Mukena Ivana coklat,175000.0,132000.0,0.0
2019-02-12 17:22:45,00541,Mukena Ivana biru,175000.0,132000.0,0.0
2019-02-12 17:22:45,00542,Mukena Ivana ungu,175000.0,132000.0,0.0
2019-02-12 17:22:45,00543,Mukena Ivana hijau,175000.0,132000.0,0.0
2019-02-12 17:22:45,00544,Mukena Alana putih,180000.0,140000.0,0.0
2019-02-12 17:22:45,00545,[HL] Dadali black L,120000.0,89000.0,0.0
2019-02-12 17:22:45,00546,Dadali navy L,149000.0,109000.0,0.0
2019-02-12 17:22:45,00547,[HL] Dadali navy XL,120000.0,89000.0,0.0
2019-02-12 17:22:45,00548,Dadali navy JMB,120000.0,89000.0,0.0
2019-02-12 17:22:45,00549,Dadali caramel M,149000.0,109000.0,0.0
2019-02-12 17:22:45,00550,Dadali caramel XL,120000.0,89000.0,0.0
2019-02-12 17:22:45,00551,Dadali milo M,120000.0,89000.0,0.0
2019-02-12 17:22:45,00552,Dadali milo L,120000.0,89000.0,0.0
2019-02-12 17:22:45,00553,[HL] Dadali milo JMB,120000.0,89000.0,0.0
2019-02-12 17:22:45,00554,[HL] Dadali caramel S,120000.0,89000.0,0.0
2019-02-12 17:22:45,00555,Dadali caramel L,149000.0,109000.0,0.0
2019-02-12 17:22:45,00556,Gamis Wolfis kotak,160000.0,115000.0,0.0
2019-02-12 17:22:45,00557,Gamis Wolfis merak,160000.0,115000.0,0.0
2019-02-12 17:22:45,00558,Gamis Wolfis lily,160000.0,115000.0,0.0
2019-02-12 17:22:45,00559,Gamis Wolfis daisy,160000.0,115000.0,-1.0
2019-02-12 17:22:45,00560,Dadali navy XL,149000.0,109000.0,0.0
2019-02-12 17:22:45,00561,Dadali baby pink S,149000.0,109000.0,1.0
2019-02-12 17:22:45,00562,Dadali magenta M,149000.0,109000.0,-1.0
2019-02-12 17:22:45,00563,Dadali baby pink M,149000.0,109000.0,0.0
2019-02-12 17:22:45,00564,Meiza abu,94000.0,62500.0,0.0
2019-02-12 17:22:45,00565,Meiza cokbat,92000.0,61300.0,0.0
2019-02-12 17:22:45,00566,Meiza dongker,94000.0,62500.0,0.0
2019-02-12 17:22:45,00567,Meiza dupink,94000.0,62500.0,0.0
2019-02-12 17:22:45,00568,Meiza hijau army,92000.0,61300.0,0.0
2019-02-12 17:22:45,00569,Meiza hijau tosca tua,92000.0,61300.0,0.0
2019-02-12 17:22:45,00570,Meiza hitam,94000.0,62500.0,0.0
2019-02-12 17:22:45,00571,Meiza maroon,94000.0,62500.0,0.0
2019-02-12 17:22:45,00572,Meiza putih,92000.0,61300.0,0.0
2019-02-12 17:22:45,00573,Meiza ungu tua,92000.0,61300.0,0.0
2019-02-12 17:22:45,00574,Mukena Alana black,185000.0,0.0,0.0
2019-02-12 17:22:45,00576,Balo Umbrella broken white M,130000.0,95000.0,0.0
2019-02-12 17:22:45,00577,Balo Umbrella maroon L,130000.0,90000.0,0.0
2019-02-12 17:22:45,00578,Balo Umbrella maroon XL,130000.0,95000.0,0.0
2019-02-12 17:22:45,00579,Balo Umbrella peach S,130000.0,95000.0,0.0
2019-02-12 17:22:45,00580,Balo Umbrella peach L,130000.0,95000.0,0.0
2019-02-12 17:22:45,00581,Balo Umbrella gold M,130000.0,95000.0,0.0
2019-02-12 17:22:45,00582,Balo Umbrella gold L,130000.0,95000.0,0.0
2019-02-12 17:22:45,00583,Balo Umbrella birel S,130000.0,95000.0,0.0
2019-02-12 17:22:45,00584,Bergo Junai ocean blue XL,79000.0,56800.0,0.0
2019-02-12 17:22:45,00585,Bergo Junai forest green XL,79000.0,56800.0,1.0
2019-02-12 17:22:45,00586,Bergo Junai black XL,79000.0,56800.0,1.0
2019-02-12 17:22:45,00587,Bergo Junai milo XL,79000.0,56800.0,0.0
2019-02-12 17:22:45,00588,Bergo Junai magenta XL,79000.0,56800.0,0.0
2019-02-12 17:22:45,00589,Bergo Junai lavender XL,79000.0,56800.0,0.0
2019-02-12 17:22:45,00590,Bergo Junai coffee XL,79000.0,56800.0,0.0
2019-02-12 17:22:45,00591,Bergo Junai coksu XL,79000.0,56800.0,0.0
2019-02-12 17:22:45,00592,Bergo Junai teracota XL,79000.0,56800.0,0.0
2019-02-12 17:22:45,00593,Bergo Junai light coral XL,79000.0,56800.0,0.0
2019-02-12 17:22:45,00594,Bergo Junai aquamarine XL,79000.0,56800.0,1.0
2019-02-12 17:22:45,00595,Bergo Junai navy XL,79000.0,56800.0,0.0
2019-02-12 17:22:45,00596,Bergo Junai beige XL,79000.0,56800.0,0.0
2019-02-12 17:22:45,00597,Bergo Junai dark grey L,69000.0,52750.0,0.0
2019-02-12 17:22:45,00598,Balo Umbrella maroon M,130000.0,95000.0,0.0
2019-02-12 17:22:45,00599,Camar Amun aquamrn XS,172000.0,123000.0,0.0
2019-02-12 17:22:45,00600,Camar Amun lightblue M,172000.0,123000.0,0.0
2019-02-12 17:22:45,00601,Camar Amun lightblue Xs,187000.0,123000.0,0.0
2019-02-12 17:22:45,00602,Camar Amun darkgrey L,172000.0,123000.0,0.0
2019-02-12 17:22:45,00603,Dadali dove XS,149000.0,109000.0,0.0
2019-02-12 17:22:45,00604,Dadali dove M,149000.0,109000.0,1.0
2019-02-12 17:22:45,00605,Dadali redchilli XS,149000.0,109000.0,1.0
2019-02-12 17:22:45,00606,Dadali navy XS,149000.0,109000.0,0.0
2019-02-12 17:22:45,00607,Dadali dusty purple JMB,149000.0,109000.0,0.0
2019-02-12 17:22:45,00608,Dadali dusty purple S,149000.0,109000.0,0.0
2019-02-12 17:22:45,00609,Dadali lavender M,149000.0,109000.0,0.0
2019-02-12 17:22:45,00610,Dadali lavender L,149000.0,109000.0,0.0
2019-02-12 17:22:45,00611,Balo Umbrella hipus M,130000.0,95000.0,0.0
2019-02-12 17:22:45,00612,Balo Umbrella gold XL,130000.0,95000.0,0.0
2019-02-12 17:22:45,00613,Balo Umbrella peach M,130000.0,95000.0,0.0
2019-02-12 17:22:45,00614,Alifa 130 coksu muda,57000.0,38300.0,0.0
2019-02-12 17:22:45,00615,Alifa130 hipas,59500.0,38300.0,2.0
2019-02-12 17:22:45,00616,Alifa 130 hijau pupus,57000.0,38300.0,0.0
2019-02-12 17:22:45,00617,Alifa 130 milo,57000.0,38300.0,0.0
2019-02-12 17:22:45,00618,Alifa 130 salem muda,57000.0,38300.0,0.0
2019-02-12 17:22:45,00619,Alifa 130 ungu muda,57000.0,38300.0,0.0
2019-02-12 17:22:45,00620,Basic Dress Supernova pink S,80000.0,50000.0,0.0
2019-02-12 17:22:45,00621,Balo Umbrella hipus S,130000.0,95000.0,0.0
2019-02-12 17:22:45,00622,Basic Dress Supernova pink M,80000.0,50000.0,0.0
2019-02-12 17:22:45,00623,Balo Umbrella navy XL,130000.0,90000.0,0.0
2019-02-12 17:22:45,00624,Basic Dress Supernova pink L,80000.0,50000.0,-1.0
2019-02-12 17:22:45,00625,Basic Dress Supernova pink XL,80000.0,50000.0,0.0
2019-02-12 17:22:45,00626,Basic Dress Supernova dusty pink S,80000.0,50000.0,0.0
2019-02-12 17:22:45,00627,Basic Dress Supernova dusty pink M,80000.0,50000.0,0.0
2019-02-12 17:22:45,00628,Basic Dress Supernova dusty pink L,80000.0,50000.0,-1.0
2019-02-12 17:22:45,00629,Basic Dress Supernova dusty pink XL,80000.0,50000.0,0.0
2019-02-12 17:22:45,00630,Basic Dress Supernova dongker S,80000.0,50000.0,0.0
2019-02-12 17:22:45,00631,Basic Dress Supernova dongker M,80000.0,50000.0,0.0
2019-02-12 17:22:45,00632,Basic Dress Supernova dongker L,80000.0,50000.0,0.0
2019-02-12 17:22:45,00633,Basic Dress Supernova dongker XL,80000.0,50000.0,0.0
2019-02-12 17:22:45,00634,Basic Dress Supernova biru S,80000.0,50000.0,0.0
2019-02-12 17:22:45,00635,Basic Dress Supernova biru M,80000.0,50000.0,0.0
2019-02-12 17:22:45,00636,Basic Dress Supernova biru L,80000.0,50000.0,0.0
2019-02-12 17:22:45,00637,Basic Dress Supernova biru XL,80000.0,50000.0,0.0
2019-02-12 17:22:45,00638,Khanza hitam,120000.0,79500.0,0.0
2019-02-12 17:22:45,00639,Khanza maroon,120000.0,79500.0,0.0
2019-02-12 17:22:45,00640,Khanza kuning kunyit,120000.0,79500.0,0.0
2019-02-12 17:22:45,00641,Khanza hijau pupus,120000.0,79500.0,1.0
2019-02-12 17:22:45,00642,Khanza dusty pink,120000.0,79500.0,1.0
2019-02-12 17:22:45,00643,Khanza hijau segar,120000.0,79500.0,0.0
2019-02-12 17:22:45,00644,Khanza dongker,120000.0,79500.0,1.0
2019-02-12 17:22:45,00645,Khanza biru pastel,120000.0,79500.0,0.0
2019-02-12 17:22:45,00646,Khanza milo,120000.0,79500.0,0.0
2019-02-12 17:22:45,00647,Khanza turqis,120000.0,79500.0,0.0
2019-02-12 17:22:45,00648,Maharani krem,75000.0,53500.0,0.0
2019-02-12 17:22:45,00649,Maharani hitam,75000.0,53000.0,3.0
2019-02-12 17:22:45,00650,Maharani birtos,75000.0,53500.0,0.0
2019-02-12 17:22:45,00651,Maharani fanta,75000.0,53500.0,0.0
